ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94525,3,2017,Gas- Commercial,Y,0,0,NA
94526,1,2017,Gas- Commercial,Y,0,0,NA
94526,2,2017,Gas- Commercial,Y,0,0,NA
94526,3,2017,Gas- Commercial,Y,0,0,NA
94528,1,2017,Gas- Commercial,Y,0,0,NA
94528,2,2017,Gas- Commercial,Y,0,0,NA
94528,3,2017,Gas- Commercial,Y,0,0,NA
94530,1,2017,Gas- Commercial,N,323,96409,298
94530,2,2017,Gas- Commercial,N,322,67521,210
94530,3,2017,Gas- Commercial,N,323,62546,194
94531,1,2017,Gas- Commercial,Y,0,0,NA
94531,2,2017,Gas- Commercial,Y,0,0,NA
94531,3,2017,Gas- Commercial,Y,0,0,NA
94533,1,2017,Gas- Commercial,Y,845,556588,659
94533,2,2017,Gas- Commercial,Y,845,408682,484
94533,3,2017,Gas- Commercial,Y,847,351059,414
94534,1,2017,Gas- Commercial,N,339,233815,690
94534,2,2017,Gas- Commercial,N,339,162436,479
94534,3,2017,Gas- Commercial,N,338,134498,398
94535,1,2017,Gas- Commercial,Y,0,0,NA
94535,2,2017,Gas- Commercial,Y,0,0,NA
94535,3,2017,Gas- Commercial,Y,0,0,NA
94536,1,2017,Gas- Commercial,Y,0,0,NA
94536,2,2017,Gas- Commercial,Y,0,0,NA
94536,3,2017,Gas- Commercial,Y,0,0,NA
94538,1,2017,Gas- Commercial,N,1326,886363,668
94538,2,2017,Gas- Commercial,N,1328,616249,464
94538,3,2017,Gas- Commercial,Y,1820,729605,401
94539,1,2017,Gas- Commercial,Y,494,255824,518
94539,2,2017,Gas- Commercial,Y,497,180823,364
94539,3,2017,Gas- Commercial,Y,0,0,NA
94541,1,2017,Gas- Commercial,N,710,209616,295
94541,2,2017,Gas- Commercial,N,709,152789,215
94541,3,2017,Gas- Commercial,N,711,140480,198
94542,1,2017,Gas- Commercial,Y,0,0,NA
94542,2,2017,Gas- Commercial,Y,0,0,NA
94542,3,2017,Gas- Commercial,Y,0,0,NA
94544,1,2017,Gas- Commercial,Y,747,332171,445
94544,2,2017,Gas- Commercial,Y,748,250029,334
94544,3,2017,Gas- Commercial,Y,750,239078,319
94545,1,2017,Gas- Commercial,Y,0,0,NA
94545,2,2017,Gas- Commercial,N,1189,371688,313
94545,3,2017,Gas- Commercial,N,1183,337152,285
94546,1,2017,Gas- Commercial,N,481,138844,289
94546,2,2017,Gas- Commercial,N,481,103482,215
94546,3,2017,Gas- Commercial,N,480,95773,200
94547,1,2017,Gas- Commercial,Y,0,0,NA
94547,2,2017,Gas- Commercial,Y,0,0,NA
94547,3,2017,Gas- Commercial,Y,0,0,NA
94549,1,2017,Gas- Commercial,Y,550,231668,421
94549,2,2017,Gas- Commercial,Y,551,167267,304
94549,3,2017,Gas- Commercial,Y,548,160872,294
94550,1,2017,Gas- Commercial,N,632,348892,552
94550,2,2017,Gas- Commercial,N,631,221365,351
94550,3,2017,Gas- Commercial,N,628,189746,302
94551,1,2017,Gas- Commercial,Y,894,385012,431
94551,2,2017,Gas- Commercial,Y,895,260148,291
94551,3,2017,Gas- Commercial,Y,893,228905,256
94552,1,2017,Gas- Commercial,Y,0,0,NA
94552,2,2017,Gas- Commercial,Y,0,0,NA
94552,3,2017,Gas- Commercial,Y,0,0,NA
94553,1,2017,Gas- Commercial,Y,1203,550796,458
94553,2,2017,Gas- Commercial,Y,1574,497999,316
94553,3,2017,Gas- Commercial,Y,1146,312673,273
94555,1,2017,Gas- Commercial,Y,0,0,NA
94555,2,2017,Gas- Commercial,N,100,85837,858
94555,3,2017,Gas- Commercial,N,101,86060,852
94556,1,2017,Gas- Commercial,Y,0,0,NA
94556,2,2017,Gas- Commercial,Y,0,0,NA
94556,3,2017,Gas- Commercial,Y,0,0,NA
94558,1,2017,Gas- Commercial,Y,921,369467,401
94558,2,2017,Gas- Commercial,N,877,253770,289
94558,3,2017,Gas- Commercial,Y,926,245062,265
94559,1,2017,Gas- Commercial,N,645,208994,324
94559,2,2017,Gas- Commercial,N,645,150715,234
94559,3,2017,Gas- Commercial,N,646,127051,197
94560,1,2017,Gas- Commercial,N,578,357245,618
94560,2,2017,Gas- Commercial,N,578,264705,458
94560,3,2017,Gas- Commercial,N,575,249068,433
94561,1,2017,Gas- Commercial,Y,0,0,NA
94561,2,2017,Gas- Commercial,Y,0,0,NA
94561,3,2017,Gas- Commercial,Y,0,0,NA
94563,1,2017,Gas- Commercial,Y,0,0,NA
94563,2,2017,Gas- Commercial,Y,0,0,NA
94563,3,2017,Gas- Commercial,Y,0,0,NA
94564,1,2017,Gas- Commercial,Y,591,232570,394
94564,2,2017,Gas- Commercial,Y,0,0,NA
94564,3,2017,Gas- Commercial,Y,433,128525,297
94565,1,2017,Gas- Commercial,N,663,265204,400
94565,2,2017,Gas- Commercial,N,661,183992,278
94565,3,2017,Gas- Commercial,N,661,159028,241
94566,1,2017,Gas- Commercial,N,716,285006,398
94566,2,2017,Gas- Commercial,N,719,197551,275
94566,3,2017,Gas- Commercial,N,717,175661,245
94568,1,2017,Gas- Commercial,Y,1615,1053871,653
94568,2,2017,Gas- Commercial,Y,1616,750088,464
94568,3,2017,Gas- Commercial,Y,1616,660495,409
94569,1,2017,Gas- Commercial,Y,0,0,NA
94569,2,2017,Gas- Commercial,Y,0,0,NA
94569,3,2017,Gas- Commercial,Y,0,0,NA
94571,1,2017,Gas- Commercial,Y,166,48464,292
94571,2,2017,Gas- Commercial,Y,167,34409,206
94571,3,2017,Gas- Commercial,Y,165,28135,171
94572,1,2017,Gas- Commercial,Y,0,0,NA
94572,2,2017,Gas- Commercial,Y,0,0,NA
94572,3,2017,Gas- Commercial,Y,0,0,NA
94574,1,2017,Gas- Commercial,Y,296,153620,519
94574,2,2017,Gas- Commercial,Y,295,117116,397
94574,3,2017,Gas- Commercial,Y,279,99520,357
94576,1,2017,Gas- Commercial,Y,0,0,NA
94576,2,2017,Gas- Commercial,Y,0,0,NA
94576,3,2017,Gas- Commercial,Y,0,0,NA
94577,1,2017,Gas- Commercial,N,1245,422810,340
94577,2,2017,Gas- Commercial,N,1242,342642,276
94577,3,2017,Gas- Commercial,Y,1357,323162,238
94578,1,2017,Gas- Commercial,Y,551,221970,403
94578,2,2017,Gas- Commercial,Y,553,169402,306
94578,3,2017,Gas- Commercial,Y,550,163154,297
94579,1,2017,Gas- Commercial,Y,0,0,NA
94579,2,2017,Gas- Commercial,N,120,35566,296
94579,3,2017,Gas- Commercial,Y,0,0,NA
94580,1,2017,Gas- Commercial,Y,0,0,NA
94580,2,2017,Gas- Commercial,Y,0,0,NA
94580,3,2017,Gas- Commercial,Y,0,0,NA
94582,1,2017,Gas- Commercial,Y,0,0,NA
94582,2,2017,Gas- Commercial,Y,0,0,NA
94582,3,2017,Gas- Commercial,Y,0,0,NA
94583,1,2017,Gas- Commercial,Y,0,0,NA
94583,2,2017,Gas- Commercial,Y,0,0,NA
94583,3,2017,Gas- Commercial,Y,0,0,NA
94585,1,2017,Gas- Commercial,N,225,88283,392
94585,2,2017,Gas- Commercial,N,224,59127,264
94585,3,2017,Gas- Commercial,N,224,49969,223
94586,1,2017,Gas- Commercial,Y,0,0,NA
94586,2,2017,Gas- Commercial,Y,0,0,NA
94586,3,2017,Gas- Commercial,Y,0,0,NA
94587,1,2017,Gas- Commercial,Y,1107,529368,478
94587,2,2017,Gas- Commercial,Y,1109,399647,360
94587,3,2017,Gas- Commercial,Y,1107,375630,339
94588,1,2017,Gas- Commercial,N,556,481936,867
94588,2,2017,Gas- Commercial,N,555,342454,617
94588,3,2017,Gas- Commercial,N,555,304265,548
94589,1,2017,Gas- Commercial,Y,291,118457,407
94589,2,2017,Gas- Commercial,Y,0,0,NA
94589,3,2017,Gas- Commercial,Y,0,0,NA
94590,1,2017,Gas- Commercial,N,777,186508,240
94590,2,2017,Gas- Commercial,N,775,127705,165
94590,3,2017,Gas- Commercial,N,771,109452,142
94591,1,2017,Gas- Commercial,N,297,110430,372
94591,2,2017,Gas- Commercial,Y,588,174377,297
94591,3,2017,Gas- Commercial,Y,593,163480,276
94595,1,2017,Gas- Commercial,Y,0,0,NA
94595,2,2017,Gas- Commercial,Y,0,0,NA
94595,3,2017,Gas- Commercial,Y,0,0,NA
94596,1,2017,Gas- Commercial,Y,786,457541,582
94596,2,2017,Gas- Commercial,Y,786,319860,407
94596,3,2017,Gas- Commercial,Y,1040,413431,398
94597,1,2017,Gas- Commercial,N,218,146831,674
94597,2,2017,Gas- Commercial,N,220,105122,478
94597,3,2017,Gas- Commercial,Y,0,0,NA
94598,1,2017,Gas- Commercial,N,258,188640,731
94598,2,2017,Gas- Commercial,N,258,141514,549
94598,3,2017,Gas- Commercial,Y,0,0,NA
94599,1,2017,Gas- Commercial,Y,0,0,NA
94599,2,2017,Gas- Commercial,N,48,19420,405
94599,3,2017,Gas- Commercial,Y,0,0,NA
94601,1,2017,Gas- Commercial,Y,979,348208,356
94601,2,2017,Gas- Commercial,Y,1151,324822,282
94601,3,2017,Gas- Commercial,Y,1151,299178,260
94602,1,2017,Gas- Commercial,N,222,70182,316
94602,2,2017,Gas- Commercial,N,224,56642,253
94602,3,2017,Gas- Commercial,N,226,49348,218
94603,1,2017,Gas- Commercial,N,177,57945,327
94603,2,2017,Gas- Commercial,Y,0,0,NA
94603,3,2017,Gas- Commercial,Y,0,0,NA
94605,1,2017,Gas- Commercial,Y,0,0,NA
94605,2,2017,Gas- Commercial,Y,0,0,NA
94605,3,2017,Gas- Commercial,Y,0,0,NA
94606,1,2017,Gas- Commercial,Y,0,0,NA
94606,2,2017,Gas- Commercial,Y,0,0,NA
94606,3,2017,Gas- Commercial,Y,0,0,NA
94607,1,2017,Gas- Commercial,N,590,304001,515
94607,2,2017,Gas- Commercial,N,589,226167,384
94607,3,2017,Gas- Commercial,N,591,207128,350
94608,1,2017,Gas- Commercial,Y,953,537338,564
94608,2,2017,Gas- Commercial,Y,951,408513,430
94608,3,2017,Gas- Commercial,Y,951,375577,395
94609,1,2017,Gas- Commercial,Y,0,0,NA
94609,2,2017,Gas- Commercial,Y,0,0,NA
94609,3,2017,Gas- Commercial,Y,0,0,NA
94610,1,2017,Gas- Commercial,N,255,60196,236
94610,2,2017,Gas- Commercial,N,257,45701,178
94610,3,2017,Gas- Commercial,N,258,42167,163
94611,1,2017,Gas- Commercial,Y,513,174733,341
94611,2,2017,Gas- Commercial,Y,515,136052,264
94611,3,2017,Gas- Commercial,Y,517,122526,237
94612,1,2017,Gas- Commercial,Y,0,0,NA
94612,2,2017,Gas- Commercial,Y,0,0,NA
94612,3,2017,Gas- Commercial,Y,0,0,NA
94613,1,2017,Gas- Commercial,Y,0,0,NA
94613,2,2017,Gas- Commercial,Y,0,0,NA
94613,3,2017,Gas- Commercial,Y,0,0,NA
94618,1,2017,Gas- Commercial,Y,0,0,NA
94618,2,2017,Gas- Commercial,Y,0,0,NA
94618,3,2017,Gas- Commercial,Y,0,0,NA
94619,1,2017,Gas- Commercial,Y,0,0,NA
94619,2,2017,Gas- Commercial,Y,0,0,NA
94619,3,2017,Gas- Commercial,Y,0,0,NA
94621,1,2017,Gas- Commercial,Y,535,289314,541
94621,2,2017,Gas- Commercial,Y,537,212911,396
94621,3,2017,Gas- Commercial,Y,536,192612,359
94702,1,2017,Gas- Commercial,Y,432,108045,250
94702,2,2017,Gas- Commercial,Y,434,78944,182
94702,3,2017,Gas- Commercial,Y,435,70331,162
94703,1,2017,Gas- Commercial,Y,0,0,NA
94703,2,2017,Gas- Commercial,Y,0,0,NA
94703,3,2017,Gas- Commercial,Y,0,0,NA
94704,1,2017,Gas- Commercial,Y,846,413040,488
94704,2,2017,Gas- Commercial,Y,846,337131,399
94704,3,2017,Gas- Commercial,Y,843,301628,358
94705,1,2017,Gas- Commercial,Y,0,0,NA
94705,2,2017,Gas- Commercial,Y,0,0,NA
94705,3,2017,Gas- Commercial,Y,0,0,NA
94706,1,2017,Gas- Commercial,Y,0,0,NA
94706,2,2017,Gas- Commercial,Y,0,0,NA
94706,3,2017,Gas- Commercial,Y,0,0,NA
94707,1,2017,Gas- Commercial,Y,0,0,NA
94707,2,2017,Gas- Commercial,Y,0,0,NA
94707,3,2017,Gas- Commercial,Y,0,0,NA
94708,1,2017,Gas- Commercial,Y,0,0,NA
94708,2,2017,Gas- Commercial,Y,0,0,NA
94708,3,2017,Gas- Commercial,Y,0,0,NA
94709,1,2017,Gas- Commercial,Y,192,83884,437
94709,2,2017,Gas- Commercial,Y,192,66249,345
94709,3,2017,Gas- Commercial,Y,192,59507,310
94710,1,2017,Gas- Commercial,Y,1119,417978,374
94710,2,2017,Gas- Commercial,Y,1116,314551,282
94710,3,2017,Gas- Commercial,Y,1117,281941,252
94720,1,2017,Gas- Commercial,Y,0,0,NA
94720,2,2017,Gas- Commercial,Y,0,0,NA
94720,3,2017,Gas- Commercial,Y,0,0,NA
94801,1,2017,Gas- Commercial,Y,0,0,NA
94801,2,2017,Gas- Commercial,Y,0,0,NA
94801,3,2017,Gas- Commercial,Y,0,0,NA
94803,1,2017,Gas- Commercial,Y,0,0,NA
94803,2,2017,Gas- Commercial,N,227,48472,214
94803,3,2017,Gas- Commercial,N,227,39830,175
94804,1,2017,Gas- Commercial,N,518,372256,719
94804,2,2017,Gas- Commercial,Y,702,318047,453
94804,3,2017,Gas- Commercial,Y,703,295117,420
94805,1,2017,Gas- Commercial,N,189,39646,210
94805,2,2017,Gas- Commercial,Y,0,0,NA
94805,3,2017,Gas- Commercial,Y,0,0,NA
94806,1,2017,Gas- Commercial,Y,681,344634,506
94806,2,2017,Gas- Commercial,Y,684,258357,378
94806,3,2017,Gas- Commercial,Y,685,243772,356
94901,1,2017,Gas- Commercial,Y,1414,410143,290
94901,2,2017,Gas- Commercial,Y,1418,288335,203
94901,3,2017,Gas- Commercial,Y,2548,559051,219
94903,1,2017,Gas- Commercial,Y,0,0,NA
94903,2,2017,Gas- Commercial,Y,0,0,NA
94903,3,2017,Gas- Commercial,Y,0,0,NA
94904,1,2017,Gas- Commercial,Y,0,0,NA
94904,2,2017,Gas- Commercial,Y,0,0,NA
94904,3,2017,Gas- Commercial,Y,0,0,NA
94920,1,2017,Gas- Commercial,N,119,25266,212
94920,2,2017,Gas- Commercial,N,119,19403,163
94920,3,2017,Gas- Commercial,N,118,17774,151
94925,1,2017,Gas- Commercial,Y,0,0,NA
94925,2,2017,Gas- Commercial,Y,0,0,NA
94925,3,2017,Gas- Commercial,Y,0,0,NA
94928,1,2017,Gas- Commercial,N,496,155344,313
94928,2,2017,Gas- Commercial,Y,761,149440,196
94928,3,2017,Gas- Commercial,Y,535,98457,184
94930,1,2017,Gas- Commercial,Y,0,0,NA
94930,2,2017,Gas- Commercial,Y,0,0,NA
94930,3,2017,Gas- Commercial,Y,0,0,NA
94931,1,2017,Gas- Commercial,N,226,49384,219
94931,2,2017,Gas- Commercial,Y,0,0,NA
94931,3,2017,Gas- Commercial,N,225,33451,149
94939,1,2017,Gas- Commercial,Y,378,139580,369
94939,2,2017,Gas- Commercial,Y,380,98731,260
94939,3,2017,Gas- Commercial,Y,471,100285,213
94941,1,2017,Gas- Commercial,Y,767,222889,291
94941,2,2017,Gas- Commercial,Y,771,168210,218
94941,3,2017,Gas- Commercial,Y,790,164696,208
94945,1,2017,Gas- Commercial,N,355,114276,322
94945,2,2017,Gas- Commercial,N,354,79340,224
94945,3,2017,Gas- Commercial,Y,0,0,NA
94947,1,2017,Gas- Commercial,N,163,44838,275
94947,2,2017,Gas- Commercial,N,164,31525,192
94947,3,2017,Gas- Commercial,Y,0,0,NA
94949,1,2017,Gas- Commercial,Y,716,233857,327
94949,2,2017,Gas- Commercial,Y,715,174140,244
94949,3,2017,Gas- Commercial,Y,0,0,NA
94951,1,2017,Gas- Commercial,Y,0,0,NA
94951,2,2017,Gas- Commercial,Y,0,0,NA
94951,3,2017,Gas- Commercial,Y,0,0,NA
94952,1,2017,Gas- Commercial,N,792,269571,340
94952,2,2017,Gas- Commercial,N,793,182468,230
94952,3,2017,Gas- Commercial,N,794,172454,217
94954,1,2017,Gas- Commercial,N,479,217525,454
94954,2,2017,Gas- Commercial,Y,0,0,NA
94954,3,2017,Gas- Commercial,Y,0,0,NA
94960,1,2017,Gas- Commercial,Y,0,0,NA
94960,2,2017,Gas- Commercial,Y,0,0,NA
94960,3,2017,Gas- Commercial,Y,0,0,NA
94965,1,2017,Gas- Commercial,Y,0,0,NA
94965,2,2017,Gas- Commercial,Y,0,0,NA
94965,3,2017,Gas- Commercial,Y,0,0,NA
95002,1,2017,Gas- Commercial,Y,0,0,NA
95002,2,2017,Gas- Commercial,Y,0,0,NA
95002,3,2017,Gas- Commercial,Y,0,0,NA
95003,1,2017,Gas- Commercial,Y,564,130694,232
95003,2,2017,Gas- Commercial,Y,564,96658,171
95003,3,2017,Gas- Commercial,Y,562,87446,156
95004,1,2017,Gas- Commercial,Y,0,0,NA
95004,2,2017,Gas- Commercial,Y,0,0,NA
95004,3,2017,Gas- Commercial,Y,0,0,NA
95005,1,2017,Gas- Commercial,Y,0,0,NA
95005,2,2017,Gas- Commercial,Y,0,0,NA
95005,3,2017,Gas- Commercial,Y,0,0,NA
95006,1,2017,Gas- Commercial,N,74,14158,191
95006,2,2017,Gas- Commercial,N,74,9866,133
95006,3,2017,Gas- Commercial,Y,0,0,NA
95008,1,2017,Gas- Commercial,Y,1101,417982,380
95008,2,2017,Gas- Commercial,Y,1099,295271,269
95008,3,2017,Gas- Commercial,Y,1098,263284,240
95010,1,2017,Gas- Commercial,N,305,94337,309
95010,2,2017,Gas- Commercial,N,303,73120,241
95010,3,2017,Gas- Commercial,N,304,69284,228
95012,1,2017,Gas- Commercial,Y,0,0,NA
95012,2,2017,Gas- Commercial,Y,0,0,NA
95012,3,2017,Gas- Commercial,Y,0,0,NA
95013,1,2017,Gas- Commercial,Y,0,0,NA
95013,2,2017,Gas- Commercial,Y,0,0,NA
95013,3,2017,Gas- Commercial,Y,0,0,NA
95014,1,2017,Gas- Commercial,Y,2865,1804829,630
95014,2,2017,Gas- Commercial,Y,1947,854935,439
95014,3,2017,Gas- Commercial,Y,1473,724596,492
95017,1,2017,Gas- Commercial,Y,0,0,NA
95017,2,2017,Gas- Commercial,Y,0,0,NA
95017,3,2017,Gas- Commercial,Y,0,0,NA
95018,1,2017,Gas- Commercial,Y,0,0,NA
95018,2,2017,Gas- Commercial,Y,0,0,NA
95018,3,2017,Gas- Commercial,Y,0,0,NA
95019,1,2017,Gas- Commercial,Y,0,0,NA
95019,2,2017,Gas- Commercial,Y,0,0,NA
95019,3,2017,Gas- Commercial,Y,0,0,NA
95020,1,2017,Gas- Commercial,N,939,358878,382
95020,2,2017,Gas- Commercial,Y,1020,296851,291
95020,3,2017,Gas- Commercial,Y,1023,266336,260
95023,1,2017,Gas- Commercial,N,573,245450,428
95023,2,2017,Gas- Commercial,N,572,183945,322
95023,3,2017,Gas- Commercial,N,575,171925,299
95030,1,2017,Gas- Commercial,N,396,154324,390
95030,2,2017,Gas- Commercial,N,395,112478,285
95030,3,2017,Gas- Commercial,N,392,97896,250
95032,1,2017,Gas- Commercial,N,379,203853,538
95032,2,2017,Gas- Commercial,N,380,151724,399
95032,3,2017,Gas- Commercial,N,382,137160,359
95035,1,2017,Gas- Commercial,Y,1094,804417,735
95035,2,2017,Gas- Commercial,Y,1093,597832,547
95035,3,2017,Gas- Commercial,Y,1095,582863,532
95037,1,2017,Gas- Commercial,Y,1185,525430,443
95037,2,2017,Gas- Commercial,Y,851,269127,316
95037,3,2017,Gas- Commercial,Y,1194,321988,270
95039,1,2017,Gas- Commercial,Y,0,0,NA
95039,2,2017,Gas- Commercial,Y,0,0,NA
95039,3,2017,Gas- Commercial,Y,0,0,NA
95043,1,2017,Gas- Commercial,Y,0,0,NA
95043,2,2017,Gas- Commercial,Y,0,0,NA
95043,3,2017,Gas- Commercial,Y,0,0,NA
95045,1,2017,Gas- Commercial,Y,0,0,NA
95045,2,2017,Gas- Commercial,Y,0,0,NA
95045,3,2017,Gas- Commercial,Y,0,0,NA
95046,1,2017,Gas- Commercial,Y,0,0,NA
95046,2,2017,Gas- Commercial,Y,0,0,NA
95046,3,2017,Gas- Commercial,Y,0,0,NA
95050,1,2017,Gas- Commercial,N,778,401113,516
95050,2,2017,Gas- Commercial,N,778,283759,365
95050,3,2017,Gas- Commercial,N,775,262731,339
95051,1,2017,Gas- Commercial,Y,0,0,NA
95051,2,2017,Gas- Commercial,N,531,276433,521
95051,3,2017,Gas- Commercial,N,532,255022,479
95054,1,2017,Gas- Commercial,Y,1105,1452323,1314
95054,2,2017,Gas- Commercial,Y,1105,1041137,942
95054,3,2017,Gas- Commercial,Y,1111,1001351,901
95060,1,2017,Gas- Commercial,Y,931,331816,356
95060,2,2017,Gas- Commercial,Y,932,253904,272
95060,3,2017,Gas- Commercial,Y,1004,249374,248
95062,1,2017,Gas- Commercial,N,607,157690,260
95062,2,2017,Gas- Commercial,N,610,118719,195
95062,3,2017,Gas- Commercial,N,607,108689,179
95064,1,2017,Gas- Commercial,Y,0,0,NA
95064,2,2017,Gas- Commercial,Y,0,0,NA
95064,3,2017,Gas- Commercial,Y,0,0,NA
95065,1,2017,Gas- Commercial,Y,0,0,NA
95065,2,2017,Gas- Commercial,Y,0,0,NA
95065,3,2017,Gas- Commercial,Y,0,0,NA
95066,1,2017,Gas- Commercial,Y,525,212043,404
95066,2,2017,Gas- Commercial,Y,526,156790,298
95066,3,2017,Gas- Commercial,Y,528,137377,260
95070,1,2017,Gas- Commercial,Y,0,0,NA
95070,2,2017,Gas- Commercial,Y,0,0,NA
95070,3,2017,Gas- Commercial,Y,0,0,NA
95073,1,2017,Gas- Commercial,Y,0,0,NA
95073,2,2017,Gas- Commercial,Y,0,0,NA
95073,3,2017,Gas- Commercial,Y,0,0,NA
95076,1,2017,Gas- Commercial,Y,977,363147,372
95076,2,2017,Gas- Commercial,Y,1397,386442,277
95076,3,2017,Gas- Commercial,Y,1400,368297,263
95110,1,2017,Gas- Commercial,N,349,334104,957
95110,2,2017,Gas- Commercial,N,348,251130,722
95110,3,2017,Gas- Commercial,N,350,229136,655
95111,1,2017,Gas- Commercial,N,295,155234,526
95111,2,2017,Gas- Commercial,N,295,117267,398
95111,3,2017,Gas- Commercial,N,294,110249,375
95112,1,2017,Gas- Commercial,Y,1453,741050,510
95112,2,2017,Gas- Commercial,N,1274,376675,296
95112,3,2017,Gas- Commercial,N,1281,349121,273
95113,1,2017,Gas- Commercial,Y,0,0,NA
95113,2,2017,Gas- Commercial,Y,175,168658,964
95113,3,2017,Gas- Commercial,Y,175,158464,906
95116,1,2017,Gas- Commercial,N,407,104162,256
95116,2,2017,Gas- Commercial,N,408,80647,198
95116,3,2017,Gas- Commercial,N,407,78670,193
95117,1,2017,Gas- Commercial,Y,0,0,NA
95117,2,2017,Gas- Commercial,N,125,39035,312
95117,3,2017,Gas- Commercial,N,123,33891,276
95118,1,2017,Gas- Commercial,N,234,129998,556
95118,2,2017,Gas- Commercial,N,237,99087,418
95118,3,2017,Gas- Commercial,N,237,88879,375
95119,1,2017,Gas- Commercial,Y,0,0,NA
95119,2,2017,Gas- Commercial,Y,0,0,NA
95119,3,2017,Gas- Commercial,Y,0,0,NA
95120,1,2017,Gas- Commercial,Y,0,0,NA
95120,2,2017,Gas- Commercial,Y,0,0,NA
95120,3,2017,Gas- Commercial,Y,0,0,NA
95121,1,2017,Gas- Commercial,Y,245,146317,597
95121,2,2017,Gas- Commercial,Y,245,114820,469
95121,3,2017,Gas- Commercial,Y,246,110066,447
95122,1,2017,Gas- Commercial,N,377,208773,554
95122,2,2017,Gas- Commercial,N,377,157382,417
95122,3,2017,Gas- Commercial,N,376,157350,418
95123,1,2017,Gas- Commercial,Y,790,406259,514
95123,2,2017,Gas- Commercial,Y,791,307870,389
95123,3,2017,Gas- Commercial,Y,792,289524,366
95124,1,2017,Gas- Commercial,N,443,145967,329
95124,2,2017,Gas- Commercial,N,442,101921,231
95124,3,2017,Gas- Commercial,N,443,90684,205
95125,1,2017,Gas- Commercial,N,746,205121,275
95125,2,2017,Gas- Commercial,N,746,141770,190
95125,3,2017,Gas- Commercial,N,745,130520,175
95126,1,2017,Gas- Commercial,N,549,224940,410
95126,2,2017,Gas- Commercial,N,553,164785,298
95126,3,2017,Gas- Commercial,N,553,149576,270
95127,1,2017,Gas- Commercial,N,248,118570,478
95127,2,2017,Gas- Commercial,N,249,85675,344
95127,3,2017,Gas- Commercial,N,252,90665,360
95128,1,2017,Gas- Commercial,Y,708,309265,437
95128,2,2017,Gas- Commercial,N,580,187733,324
95128,3,2017,Gas- Commercial,N,579,177055,306
95129,1,2017,Gas- Commercial,Y,0,0,NA
95129,2,2017,Gas- Commercial,Y,0,0,NA
95129,3,2017,Gas- Commercial,N,475,145405,306
95130,1,2017,Gas- Commercial,Y,0,0,NA
95130,2,2017,Gas- Commercial,Y,0,0,NA
95130,3,2017,Gas- Commercial,Y,0,0,NA
95131,1,2017,Gas- Commercial,N,919,421309,458
95131,2,2017,Gas- Commercial,N,919,282871,308
95131,3,2017,Gas- Commercial,N,918,244159,266
95132,1,2017,Gas- Commercial,Y,0,0,NA
95132,2,2017,Gas- Commercial,Y,0,0,NA
95132,3,2017,Gas- Commercial,Y,0,0,NA
95133,1,2017,Gas- Commercial,N,228,89994,395
95133,2,2017,Gas- Commercial,N,228,60551,266
95133,3,2017,Gas- Commercial,N,228,55407,243
95134,1,2017,Gas- Commercial,Y,0,0,NA
95134,2,2017,Gas- Commercial,Y,0,0,NA
95134,3,2017,Gas- Commercial,Y,0,0,NA
95135,1,2017,Gas- Commercial,Y,0,0,NA
95135,2,2017,Gas- Commercial,Y,0,0,NA
95135,3,2017,Gas- Commercial,Y,0,0,NA
95136,1,2017,Gas- Commercial,N,164,65967,402
95136,2,2017,Gas- Commercial,N,164,41730,254
95136,3,2017,Gas- Commercial,N,163,34461,211
95138,1,2017,Gas- Commercial,Y,154,173608,1127
95138,2,2017,Gas- Commercial,Y,154,139649,907
95138,3,2017,Gas- Commercial,Y,154,141450,919
95139,1,2017,Gas- Commercial,Y,0,0,NA
95139,2,2017,Gas- Commercial,Y,0,0,NA
95139,3,2017,Gas- Commercial,Y,0,0,NA
95148,1,2017,Gas- Commercial,Y,0,0,NA
95148,2,2017,Gas- Commercial,Y,0,0,NA
95148,3,2017,Gas- Commercial,Y,0,0,NA
95192,1,2017,Gas- Commercial,Y,0,0,NA
95192,2,2017,Gas- Commercial,Y,0,0,NA
95192,3,2017,Gas- Commercial,Y,0,0,NA
95202,1,2017,Gas- Commercial,N,333,177735,534
95202,2,2017,Gas- Commercial,Y,0,0,NA
95202,3,2017,Gas- Commercial,Y,0,0,NA
95203,1,2017,Gas- Commercial,Y,0,0,NA
95203,2,2017,Gas- Commercial,Y,0,0,NA
95203,3,2017,Gas- Commercial,Y,0,0,NA
95204,1,2017,Gas- Commercial,Y,688,267439,389
95204,2,2017,Gas- Commercial,Y,691,174670,253
95204,3,2017,Gas- Commercial,Y,690,153155,222
95205,1,2017,Gas- Commercial,N,698,236077,338
95205,2,2017,Gas- Commercial,Y,1033,278575,270
95205,3,2017,Gas- Commercial,Y,1023,247751,242
95206,1,2017,Gas- Commercial,N,468,320315,684
95206,2,2017,Gas- Commercial,N,468,224185,479
95206,3,2017,Gas- Commercial,N,469,190492,406
95207,1,2017,Gas- Commercial,Y,1471,594646,404
95207,2,2017,Gas- Commercial,Y,1475,402065,273
95207,3,2017,Gas- Commercial,Y,1288,292000,227
95209,1,2017,Gas- Commercial,Y,0,0,NA
95209,2,2017,Gas- Commercial,Y,0,0,NA
